"B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M","GEO_ID","NAME"
"38.1","4.6","30.1","23.7","42.0","4.3","1500000US240317018001","Block Group 1, Census Tract 7018, Montgomery County, Maryland"
"57.7","8.8","58.0","11.5","57.6","11.0","1500000US240317018002","Block Group 2, Census Tract 7018, Montgomery County, Maryland"
"38.0","3.6","34.9","13.8","41.5","4.7","1500000US240317018003","Block Group 3, Census Tract 7018, Montgomery County, Maryland"
"46.0","3.3","48.1","5.2","44.9","3.9","1500000US240317018004","Block Group 4, Census Tract 7018, Montgomery County, Maryland"
"30.3","7.4","35.1","8.1","27.4","10.6","1500000US240317019001","Block Group 1, Census Tract 7019, Montgomery County, Maryland"
"31.0","3.5","28.7","3.6","36.1","10.5","1500000US240317019002","Block Group 2, Census Tract 7019, Montgomery County, Maryland"
"27.2","6.6","24.8","16.1","35.2","8.9","1500000US240317019003","Block Group 3, Census Tract 7019, Montgomery County, Maryland"
"26.7","5.0","26.1","9.6","30.5","11.5","1500000US240317020001","Block Group 1, Census Tract 7020, Montgomery County, Maryland"
"40.9","9.3","40.8","7.4","44.5","14.5","1500000US240317020002","Block Group 2, Census Tract 7020, Montgomery County, Maryland"
"33.1","4.3","33.1","7.6","33.2","6.0","1500000US240317020003","Block Group 3, Census Tract 7020, Montgomery County, Maryland"
"41.4","6.0","45.4","14.1","39.0","2.5","1500000US240317021011","Block Group 1, Census Tract 7021.01, Montgomery County, Maryland"
"36.8","5.6","34.9","7.8","48.8","12.4","1500000US240317021012","Block Group 2, Census Tract 7021.01, Montgomery County, Maryland"
"29.1","4.5","26.2","13.5","29.5","3.8","1500000US240317021013","Block Group 3, Census Tract 7021.01, Montgomery County, Maryland"
"35.2","5.1","35.7","3.2","31.2","10.1","1500000US240317021014","Block Group 4, Census Tract 7021.01, Montgomery County, Maryland"
"31.9","3.9","31.8","3.9","32.0","4.6","1500000US240317021021","Block Group 1, Census Tract 7021.02, Montgomery County, Maryland"
"48.3","8.0","55.1","3.7","44.1","12.9","1500000US240317021022","Block Group 2, Census Tract 7021.02, Montgomery County, Maryland"
"31.4","5.8","32.2","1.2","28.9","16.6","1500000US240317021023","Block Group 3, Census Tract 7021.02, Montgomery County, Maryland"
"33.9","4.9","36.2","4.9","32.7","5.5","1500000US240317022001","Block Group 1, Census Tract 7022, Montgomery County, Maryland"
"45.3","7.6","53.3","12.5","37.7","7.7","1500000US240317022002","Block Group 2, Census Tract 7022, Montgomery County, Maryland"
"44.6","4.9","49.7","13.0","44.1","8.4","1500000US240317022003","Block Group 3, Census Tract 7022, Montgomery County, Maryland"
"45.9","4.1","47.9","5.9","45.3","5.4","1500000US240317022004","Block Group 4, Census Tract 7022, Montgomery County, Maryland"
"39.6","5.0","36.8","6.1","42.5","2.4","1500000US240317023011","Block Group 1, Census Tract 7023.01, Montgomery County, Maryland"
"27.0","7.1","31.8","7.5","24.4","5.6","1500000US240317023012","Block Group 2, Census Tract 7023.01, Montgomery County, Maryland"
"41.0","1.2","41.2","1.7","40.8","2.6","1500000US240317023021","Block Group 1, Census Tract 7023.02, Montgomery County, Maryland"
"45.1","9.8","45.3","11.0","42.6","11.5","1500000US240317023022","Block Group 2, Census Tract 7023.02, Montgomery County, Maryland"
"36.4","3.3","33.8","12.9","36.5","2.9","1500000US240317023023","Block Group 3, Census Tract 7023.02, Montgomery County, Maryland"
"39.5","5.8","36.5","14.4","40.3","4.1","1500000US240317024011","Block Group 1, Census Tract 7024.01, Montgomery County, Maryland"
"45.7","5.3","36.5","4.5","48.8","1.7","1500000US240317024012","Block Group 2, Census Tract 7024.01, Montgomery County, Maryland"
"36.6","14.2","35.7","15.1","42.3","10.3","1500000US240317024021","Block Group 1, Census Tract 7024.02, Montgomery County, Maryland"
"32.2","1.6","32.9","5.7","31.7","2.0","1500000US240317024022","Block Group 2, Census Tract 7024.02, Montgomery County, Maryland"
"36.8","6.2","33.6","3.9","38.7","4.1","1500000US240317024023","Block Group 3, Census Tract 7024.02, Montgomery County, Maryland"
"32.7","2.4","32.9","2.7","32.2","3.9","1500000US240317025011","Block Group 1, Census Tract 7025.01, Montgomery County, Maryland"
"43.4","11.7","43.2","11.1","46.3","23.1","1500000US240317025012","Block Group 2, Census Tract 7025.01, Montgomery County, Maryland"
"38.8","6.4","50.1","17.2","36.8","3.4","1500000US240317025021","Block Group 1, Census Tract 7025.02, Montgomery County, Maryland"
"34.5","1.6","33.8","2.8","35.6","9.1","1500000US240317025031","Block Group 1, Census Tract 7025.03, Montgomery County, Maryland"
"60.9","32.0","34.7","54.0","64.3","35.9","1500000US240317025032","Block Group 2, Census Tract 7025.03, Montgomery County, Maryland"
"34.5","3.7","34.4","3.4","35.3","8.3","1500000US240317025033","Block Group 3, Census Tract 7025.03, Montgomery County, Maryland"
"36.8","8.0","34.4","1.8","40.4","13.3","1500000US240317026021","Block Group 1, Census Tract 7026.02, Montgomery County, Maryland"
"33.8","10.7","28.6","12.8","40.2","13.1","1500000US240317026022","Block Group 2, Census Tract 7026.02, Montgomery County, Maryland"
"27.7","2.1","27.4","4.0","27.9","2.1","1500000US240317026023","Block Group 3, Census Tract 7026.02, Montgomery County, Maryland"
"31.9","6.1","32.2","13.4","31.8","10.6","1500000US240317026031","Block Group 1, Census Tract 7026.03, Montgomery County, Maryland"
"30.9","1.9","31.5","1.0","27.7","5.0","1500000US240317026032","Block Group 2, Census Tract 7026.03, Montgomery County, Maryland"
"30.5","1.2","30.1","1.5","32.6","1.1","1500000US240317026041","Block Group 1, Census Tract 7026.04, Montgomery County, Maryland"
"30.2","5.2","30.4","6.2","29.6","5.7","1500000US240317026042","Block Group 2, Census Tract 7026.04, Montgomery County, Maryland"
"26.2","7.0","21.0","17.0","27.0","13.7","1500000US240317027001","Block Group 1, Census Tract 7027, Montgomery County, Maryland"
"34.3","8.7","36.8","2.2","23.7","20.2","1500000US240317027002","Block Group 2, Census Tract 7027, Montgomery County, Maryland"
"47.5","9.1","45.9","7.9","49.9","12.1","1500000US240317027003","Block Group 3, Census Tract 7027, Montgomery County, Maryland"
"-","**","-","**","-","**","1500000US240317027004","Block Group 4, Census Tract 7027, Montgomery County, Maryland"
"39.1","5.3","39.8","3.8","37.4","8.7","1500000US240317027005","Block Group 5, Census Tract 7027, Montgomery County, Maryland"
"49.1","15.0","49.1","13.7","49.3","22.1","1500000US240317028001","Block Group 1, Census Tract 7028, Montgomery County, Maryland"
"46.3","16.3","41.3","15.8","46.8","18.8","1500000US240317028002","Block Group 2, Census Tract 7028, Montgomery County, Maryland"
"32.5","2.1","31.4","1.9","34.1","4.9","1500000US240317028003","Block Group 3, Census Tract 7028, Montgomery County, Maryland"
"29.6","0.9","29.6","0.4","30.3","3.8","1500000US240317028004","Block Group 4, Census Tract 7028, Montgomery County, Maryland"
"41.2","5.1","41.6","12.8","40.9","1.2","1500000US240317029001","Block Group 1, Census Tract 7029, Montgomery County, Maryland"
"48.2","13.9","41.8","14.8","49.6","12.2","1500000US240317029002","Block Group 2, Census Tract 7029, Montgomery County, Maryland"
"52.5","17.1","55.1","17.8","47.4","21.4","1500000US240317029003","Block Group 3, Census Tract 7029, Montgomery County, Maryland"
"43.5","8.8","42.1","15.9","43.8","6.6","1500000US240317029004","Block Group 4, Census Tract 7029, Montgomery County, Maryland"
"47.6","11.2","17.0","58.5","55.0","10.9","1500000US240317029005","Block Group 5, Census Tract 7029, Montgomery County, Maryland"
"44.9","3.2","46.4","5.4","44.4","3.9","1500000US240317030001","Block Group 1, Census Tract 7030, Montgomery County, Maryland"
"37.9","2.8","39.1","3.5","36.5","3.9","1500000US240317030002","Block Group 2, Census Tract 7030, Montgomery County, Maryland"
"36.3","3.3","34.6","3.9","38.2","6.3","1500000US240317031001","Block Group 1, Census Tract 7031, Montgomery County, Maryland"
"37.7","3.3","38.8","4.0","37.1","5.5","1500000US240317031002","Block Group 2, Census Tract 7031, Montgomery County, Maryland"
"43.3","8.2","45.1","5.4","41.7","11.6","1500000US240317031003","Block Group 3, Census Tract 7031, Montgomery County, Maryland"
"46.9","4.8","48.9","6.1","45.0","7.6","1500000US240317031004","Block Group 4, Census Tract 7031, Montgomery County, Maryland"
"34.8","9.5","33.2","9.1","37.3","15.3","1500000US240317032011","Block Group 1, Census Tract 7032.01, Montgomery County, Maryland"
"41.4","9.8","33.0","11.8","46.2","17.5","1500000US240317032012","Block Group 2, Census Tract 7032.01, Montgomery County, Maryland"
"43.9","6.2","48.9","9.9","39.3","17.7","1500000US240317032013","Block Group 3, Census Tract 7032.01, Montgomery County, Maryland"
"33.4","5.0","33.9","8.6","33.0","10.9","1500000US240317032014","Block Group 4, Census Tract 7032.01, Montgomery County, Maryland"
"40.4","5.5","33.6","14.4","42.2","1.3","1500000US240317032021","Block Group 1, Census Tract 7032.02, Montgomery County, Maryland"
"48.4","13.4","45.4","10.8","54.7","14.7","1500000US240317032022","Block Group 2, Census Tract 7032.02, Montgomery County, Maryland"
"44.2","5.4","44.2","5.9","45.0","9.2","1500000US240317032023","Block Group 3, Census Tract 7032.02, Montgomery County, Maryland"
"49.1","11.0","49.9","14.4","47.8","13.6","1500000US240317032061","Block Group 1, Census Tract 7032.06, Montgomery County, Maryland"
"46.9","4.9","44.4","7.0","48.8","8.0","1500000US240317032062","Block Group 2, Census Tract 7032.06, Montgomery County, Maryland"
"37.9","6.6","38.0","5.5","37.8","11.3","1500000US240317032063","Block Group 3, Census Tract 7032.06, Montgomery County, Maryland"
"43.6","3.6","46.2","6.0","38.5","12.5","1500000US240317032071","Block Group 1, Census Tract 7032.07, Montgomery County, Maryland"
"19.9","3.6","19.6","5.9","20.5","5.4","1500000US240317032072","Block Group 2, Census Tract 7032.07, Montgomery County, Maryland"
"41.7","8.1","41.1","16.1","44.0","9.3","1500000US240317032073","Block Group 3, Census Tract 7032.07, Montgomery County, Maryland"
"56.4","15.7","55.5","13.6","57.3","20.6","1500000US240317032081","Block Group 1, Census Tract 7032.08, Montgomery County, Maryland"
"37.0","5.9","36.5","5.8","37.4","9.2","1500000US240317032082","Block Group 2, Census Tract 7032.08, Montgomery County, Maryland"
"37.6","6.9","43.2","10.6","30.8","16.6","1500000US240317032083","Block Group 3, Census Tract 7032.08, Montgomery County, Maryland"
"44.1","15.8","45.4","9.2","17.6","42.4","1500000US240317032084","Block Group 4, Census Tract 7032.08, Montgomery County, Maryland"
"38.1","3.0","37.6","5.8","42.1","9.7","1500000US240317032091","Block Group 1, Census Tract 7032.09, Montgomery County, Maryland"
"30.7","7.5","29.7","5.6","34.3","11.1","1500000US240317032092","Block Group 2, Census Tract 7032.09, Montgomery County, Maryland"
"39.2","8.1","30.2","13.6","43.5","11.6","1500000US240317032093","Block Group 3, Census Tract 7032.09, Montgomery County, Maryland"
"44.8","7.3","36.6","6.6","55.1","11.0","1500000US240317032101","Block Group 1, Census Tract 7032.10, Montgomery County, Maryland"
"38.3","3.4","38.8","3.2","36.9","5.7","1500000US240317032102","Block Group 2, Census Tract 7032.10, Montgomery County, Maryland"
"29.5","2.2","30.0","1.0","28.4","7.0","1500000US240317032131","Block Group 1, Census Tract 7032.13, Montgomery County, Maryland"
"34.2","2.1","33.1","3.4","35.5","7.5","1500000US240317032132","Block Group 2, Census Tract 7032.13, Montgomery County, Maryland"
"31.1","5.3","32.6","11.4","30.2","8.3","1500000US240317032133","Block Group 3, Census Tract 7032.13, Montgomery County, Maryland"
"29.5","7.7","20.9","10.2","33.2","6.2","1500000US240317032141","Block Group 1, Census Tract 7032.14, Montgomery County, Maryland"
"27.8","6.3","30.2","5.9","26.5","6.3","1500000US240317032142","Block Group 2, Census Tract 7032.14, Montgomery County, Maryland"
"31.6","8.8","28.6","5.5","37.8","9.5","1500000US240317032143","Block Group 3, Census Tract 7032.14, Montgomery County, Maryland"
"33.5","5.7","26.8","9.9","36.6","4.6","1500000US240317032151","Block Group 1, Census Tract 7032.15, Montgomery County, Maryland"
"48.7","13.9","31.9","14.3","52.0","4.9","1500000US240317032152","Block Group 2, Census Tract 7032.15, Montgomery County, Maryland"
"48.5","15.5","36.0","5.3","58.8","8.7","1500000US240317032161","Block Group 1, Census Tract 7032.16, Montgomery County, Maryland"
"78.2","3.4","79.5","9.2","77.9","3.2","1500000US240317032162","Block Group 2, Census Tract 7032.16, Montgomery County, Maryland"
"75.6","10.1","79.8","7.6","72.6","8.7","1500000US240317032163","Block Group 3, Census Tract 7032.16, Montgomery County, Maryland"
"78.7","2.0","79.4","3.9","78.2","2.5","1500000US240317032181","Block Group 1, Census Tract 7032.18, Montgomery County, Maryland"
"86.1","2.9","86.3","1.6","83.5","3.5","1500000US240317032182","Block Group 2, Census Tract 7032.18, Montgomery County, Maryland"
"76.2","2.4","76.5","2.0","75.7","3.6","1500000US240317032191","Block Group 1, Census Tract 7032.19, Montgomery County, Maryland"
"78.9","8.9","78.7","10.7","82.0","9.4","1500000US240317032192","Block Group 2, Census Tract 7032.19, Montgomery County, Maryland"
"86.2","5.8","89.1","4.2","83.9","8.0","1500000US240317032193","Block Group 3, Census Tract 7032.19, Montgomery County, Maryland"
"66.3","9.3","62.2","16.8","75.7","14.6","1500000US240317032201","Block Group 1, Census Tract 7032.20, Montgomery County, Maryland"
"37.1","3.4","28.1","15.1","39.6","6.1","1500000US240317032202","Block Group 2, Census Tract 7032.20, Montgomery County, Maryland"
"42.1","8.9","41.6","12.1","42.3","12.3","1500000US240317032203","Block Group 3, Census Tract 7032.20, Montgomery County, Maryland"
"47.6","5.2","47.5","6.1","48.1","7.4","1500000US240317032211","Block Group 1, Census Tract 7032.21, Montgomery County, Maryland"
"45.6","8.0","46.8","9.4","40.8","11.5","1500000US240317032212","Block Group 2, Census Tract 7032.21, Montgomery County, Maryland"
"31.0","3.1","25.4","4.6","34.5","14.5","1500000US240317032213","Block Group 3, Census Tract 7032.21, Montgomery County, Maryland"
"35.7","2.3","30.7","6.4","37.7","4.7","1500000US240317032221","Block Group 1, Census Tract 7032.22, Montgomery County, Maryland"
"39.6","5.9","39.2","11.0","39.7","9.5","1500000US240317032222","Block Group 2, Census Tract 7032.22, Montgomery County, Maryland"
"51.7","10.2","48.0","21.5","53.5","8.6","1500000US240317032231","Block Group 1, Census Tract 7032.23, Montgomery County, Maryland"
"40.6","5.5","40.8","7.0","40.2","7.7","1500000US240317032232","Block Group 2, Census Tract 7032.23, Montgomery County, Maryland"
"31.5","2.7","33.0","10.8","30.2","8.4","1500000US240317033011","Block Group 1, Census Tract 7033.01, Montgomery County, Maryland"
"50.1","10.1","55.1","2.5","46.0","29.6","1500000US240317033012","Block Group 2, Census Tract 7033.01, Montgomery County, Maryland"
"36.8","10.3","45.6","2.1","27.0","19.0","1500000US240317033013","Block Group 3, Census Tract 7033.01, Montgomery County, Maryland"
"42.1","12.6","55.0","14.1","39.3","23.3","1500000US240317033014","Block Group 4, Census Tract 7033.01, Montgomery County, Maryland"
"33.3","11.7","27.6","12.6","34.5","7.5","1500000US240317033021","Block Group 1, Census Tract 7033.02, Montgomery County, Maryland"
"36.7","6.7","36.1","6.5","38.5","10.5","1500000US240317033022","Block Group 2, Census Tract 7033.02, Montgomery County, Maryland"
"33.9","8.9","36.9","13.1","30.1","11.9","1500000US240317033023","Block Group 3, Census Tract 7033.02, Montgomery County, Maryland"
"37.0","8.3","36.4","15.7","38.0","4.0","1500000US240317034011","Block Group 1, Census Tract 7034.01, Montgomery County, Maryland"
"47.6","4.6","48.8","5.1","44.9","5.6","1500000US240317034012","Block Group 2, Census Tract 7034.01, Montgomery County, Maryland"
"36.9","2.4","35.8","14.4","41.1","4.2","1500000US240317034013","Block Group 3, Census Tract 7034.01, Montgomery County, Maryland"
"34.6","7.2","41.3","8.8","33.5","5.9","1500000US240317034014","Block Group 4, Census Tract 7034.01, Montgomery County, Maryland"
"34.4","3.3","31.5","6.6","38.6","8.7","1500000US240317034021","Block Group 1, Census Tract 7034.02, Montgomery County, Maryland"
"45.2","8.1","47.0","7.5","39.9","10.5","1500000US240317034022","Block Group 2, Census Tract 7034.02, Montgomery County, Maryland"
"39.5","3.6","42.0","5.8","38.5","8.5","1500000US240317034031","Block Group 1, Census Tract 7034.03, Montgomery County, Maryland"
"38.8","8.9","35.9","8.8","43.3","9.5","1500000US240317034032","Block Group 2, Census Tract 7034.03, Montgomery County, Maryland"
"36.2","3.8","41.5","5.7","29.6","9.3","1500000US240317034033","Block Group 3, Census Tract 7034.03, Montgomery County, Maryland"
"31.5","7.8","29.5","4.2","35.7","3.7","1500000US240317034041","Block Group 1, Census Tract 7034.04, Montgomery County, Maryland"
"40.3","5.8","35.8","4.4","45.4","6.5","1500000US240317034042","Block Group 2, Census Tract 7034.04, Montgomery County, Maryland"
