"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"809","130","246","103","125","72","73","54","52","47","0","12","52","47","121","90","563","138","357","101","296","100","61","47","19","26","42","43","206","114","1500000US240317012011","Block Group 1, Census Tract 7012.01, Montgomery County, Maryland"
"744","113","241","90","132","65","120","64","12","20","0","12","12","20","109","68","503","127","318","135","265","115","53","81","0","12","53","81","185","91","1500000US240317012012","Block Group 2, Census Tract 7012.01, Montgomery County, Maryland"
"593","100","305","86","198","80","179","76","19","29","0","12","19","29","107","63","288","113","193","101","129","100","64","52","17","28","47","46","95","66","1500000US240317012013","Block Group 3, Census Tract 7012.01, Montgomery County, Maryland"
"533","56","263","44","180","38","147","32","33","20","0","12","33","20","83","29","270","65","239","63","190","54","49","28","12","13","37","22","31","17","1500000US240317012021","Block Group 1, Census Tract 7012.02, Montgomery County, Maryland"
"483","48","214","37","113","36","113","36","0","12","0","12","0","12","101","37","269","52","208","39","174","38","34","23","9","13","25","19","61","46","1500000US240317012022","Block Group 2, Census Tract 7012.02, Montgomery County, Maryland"
"861","96","425","108","344","105","275","94","69","70","0","12","69","70","81","58","436","133","338","108","324","106","14","23","0","12","14","23","98","90","1500000US240317012051","Block Group 1, Census Tract 7012.05, Montgomery County, Maryland"
"929","121","447","92","366","80","351","88","15","25","15","25","0","12","81","56","482","120","430","115","413","117","17","27","0","12","17","27","52","48","1500000US240317012052","Block Group 2, Census Tract 7012.05, Montgomery County, Maryland"
"337","78","43","39","27","31","14","22","13","22","0","12","13","22","16","24","294","84","107","60","77","48","30","35","0","12","30","35","187","95","1500000US240317012053","Block Group 3, Census Tract 7012.05, Montgomery County, Maryland"
"289","94","117","58","117","58","101","53","16","25","0","12","16","25","0","12","172","101","109","56","93","50","16","25","16","25","0","12","63","94","1500000US240317012054","Block Group 4, Census Tract 7012.05, Montgomery County, Maryland"
"568","76","284","94","181","87","181","87","0","12","0","12","0","12","103","50","284","78","241","72","229","70","12","21","0","12","12","21","43","39","1500000US240317012061","Block Group 1, Census Tract 7012.06, Montgomery County, Maryland"
"581","79","290","80","208","77","208","77","0","12","0","12","0","12","82","53","291","84","291","84","265","87","26","25","0","12","26","25","0","12","1500000US240317012062","Block Group 2, Census Tract 7012.06, Montgomery County, Maryland"
"365","82","189","71","140","65","140","65","0","12","0","12","0","12","49","44","176","78","162","79","117","60","45","69","0","12","45","69","14","22","1500000US240317012063","Block Group 3, Census Tract 7012.06, Montgomery County, Maryland"
"656","86","210","75","159","70","150","64","9","16","0","12","9","16","51","46","446","90","431","87","346","92","85","48","15","23","70","44","15","23","1500000US240317012064","Block Group 4, Census Tract 7012.06, Montgomery County, Maryland"
"395","48","209","44","198","43","198","43","0","12","0","12","0","12","11","14","186","56","168","57","168","57","0","12","0","12","0","12","18","19","1500000US240317012101","Block Group 1, Census Tract 7012.10, Montgomery County, Maryland"
"491","61","238","59","192","55","181","56","11","13","7","11","4","7","46","30","253","69","253","69","253","69","0","12","0","12","0","12","0","12","1500000US240317012102","Block Group 2, Census Tract 7012.10, Montgomery County, Maryland"
"436","61","196","54","154","51","154","51","0","12","0","12","0","12","42","26","240","65","226","66","219","68","7","12","0","12","7","12","14","16","1500000US240317012103","Block Group 3, Census Tract 7012.10, Montgomery County, Maryland"
"877","128","401","103","277","85","259","88","18","28","0","12","18","28","124","72","476","132","407","123","313","118","94","74","27","41","67","63","69","62","1500000US240317012111","Block Group 1, Census Tract 7012.11, Montgomery County, Maryland"
"1399","141","260","80","219","74","155","64","64","60","9","18","55","55","41","45","1139","140","732","126","479","145","253","105","12","22","241","101","407","135","1500000US240317012112","Block Group 2, Census Tract 7012.11, Montgomery County, Maryland"
"205","72","43","49","17","26","17","26","0","12","0","12","0","12","26","42","162","74","121","68","100","64","21","34","0","12","21","34","41","34","1500000US240317012113","Block Group 3, Census Tract 7012.11, Montgomery County, Maryland"
"235","32","130","29","112","25","106","26","6","9","0","12","6","9","18","16","105","33","105","33","105","33","0","12","0","12","0","12","0","12","1500000US240317012121","Block Group 1, Census Tract 7012.12, Montgomery County, Maryland"
"232","35","97","27","74","25","61","25","13","14","7","10","6","9","23","16","135","39","123","38","81","27","42","35","12","13","30","32","12","13","1500000US240317012122","Block Group 2, Census Tract 7012.12, Montgomery County, Maryland"
"416","34","207","41","201","41","189","41","12","12","12","12","0","12","6","9","209","49","203","49","172","47","31","32","25","32","6","9","6","8","1500000US240317012123","Block Group 3, Census Tract 7012.12, Montgomery County, Maryland"
"632","103","325","102","172","65","135","66","37","36","0","12","37","36","153","93","307","120","175","91","154","88","21","26","0","12","21","26","132","89","1500000US240317012131","Block Group 1, Census Tract 7012.13, Montgomery County, Maryland"
"519","108","114","66","53","49","53","49","0","12","0","12","0","12","61","47","405","112","124","75","85","63","39","34","0","12","39","34","281","97","1500000US240317012132","Block Group 2, Census Tract 7012.13, Montgomery County, Maryland"
"1091","129","211","90","87","54","71","50","16","31","0","12","16","31","124","79","880","139","432","138","387","140","45","36","0","12","45","36","448","134","1500000US240317012133","Block Group 3, Census Tract 7012.13, Montgomery County, Maryland"
"625","108","356","107","228","109","153","60","75","95","0","12","75","95","128","61","269","93","113","67","96","63","17","27","0","12","17","27","156","73","1500000US240317012134","Block Group 4, Census Tract 7012.13, Montgomery County, Maryland"
"675","110","217","81","65","46","65","46","0","12","0","12","0","12","152","69","458","118","229","93","202","90","27","33","0","12","27","33","229","100","1500000US240317012135","Block Group 5, Census Tract 7012.13, Montgomery County, Maryland"
"1189","78","210","48","138","42","76","37","62","37","31","27","31","26","72","36","979","89","422","82","378","85","44","32","0","12","44","32","557","97","1500000US240317012141","Block Group 1, Census Tract 7012.14, Montgomery County, Maryland"
"780","80","198","63","37","34","10","17","27","29","27","29","0","12","161","60","582","87","168","55","120","48","48","30","15","18","33","26","414","98","1500000US240317012142","Block Group 2, Census Tract 7012.14, Montgomery County, Maryland"
"491","95","115","56","80","50","41","37","39","36","0","12","39","36","35","33","376","97","76","53","76","53","0","12","0","12","0","12","300","87","1500000US240317012151","Block Group 1, Census Tract 7012.15, Montgomery County, Maryland"
"714","146","147","71","36","32","36","32","0","12","0","12","0","12","111","63","567","148","188","122","175","120","13","21","0","12","13","21","379","115","1500000US240317012152","Block Group 2, Census Tract 7012.15, Montgomery County, Maryland"
"724","134","345","113","206","102","148","86","58","56","0","12","58","56","139","79","379","111","293","115","258","107","35","42","0","12","35","42","86","63","1500000US240317012153","Block Group 3, Census Tract 7012.15, Montgomery County, Maryland"
"631","102","250","84","141","69","108","57","33","36","17","26","16","26","109","64","381","115","127","88","92","88","35","41","0","12","35","41","254","93","1500000US240317012154","Block Group 4, Census Tract 7012.15, Montgomery County, Maryland"
"281","45","30","33","30","33","16","25","14","21","0","12","14","21","0","12","251","58","141","62","123","57","18","27","0","12","18","27","110","50","1500000US240317012161","Block Group 1, Census Tract 7012.16, Montgomery County, Maryland"
"1037","117","484","92","199","65","168","60","31","36","19","30","12","20","285","89","553","120","225","88","193","84","32","35","15","24","17","27","328","103","1500000US240317012162","Block Group 2, Census Tract 7012.16, Montgomery County, Maryland"
"798","140","72","58","33","36","33","36","0","12","0","12","0","12","39","45","726","141","218","113","218","113","0","12","0","12","0","12","508","142","1500000US240317012163","Block Group 3, Census Tract 7012.16, Montgomery County, Maryland"
"763","112","266","98","98","58","98","58","0","12","0","12","0","12","168","95","497","111","155","76","141","71","14","24","0","12","14","24","342","95","1500000US240317012164","Block Group 4, Census Tract 7012.16, Montgomery County, Maryland"
"1092","95","346","67","55","33","15","17","40","28","8","12","32","25","291","66","746","93","247","76","157","53","90","58","26","41","64","43","499","100","1500000US240317012181","Block Group 1, Census Tract 7012.18, Montgomery County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240317012182","Block Group 2, Census Tract 7012.18, Montgomery County, Maryland"
"330","56","114","38","61","29","46","25","15","16","15","16","0","12","53","30","216","60","69","39","69","39","0","12","0","12","0","12","147","48","1500000US240317012183","Block Group 3, Census Tract 7012.18, Montgomery County, Maryland"
"1564","84","274","98","163","65","135","60","28","26","10","17","18","21","111","76","1290","115","761","123","506","107","255","100","79","66","176","88","529","97","1500000US240317012191","Block Group 1, Census Tract 7012.19, Montgomery County, Maryland"
"453","63","247","57","211","49","201","50","10","15","0","12","10","15","36","32","206","57","188","54","157","50","31","26","0","12","31","26","18","22","1500000US240317012201","Block Group 1, Census Tract 7012.20, Montgomery County, Maryland"
"767","63","206","56","195","53","195","53","0","12","0","12","0","12","11","15","561","76","507","66","439","76","68","39","27","28","41","28","54","53","1500000US240317012202","Block Group 2, Census Tract 7012.20, Montgomery County, Maryland"
"605","62","173","77","173","77","173","77","0","12","0","12","0","12","0","12","432","71","407","66","348","67","59","39","0","12","59","39","25","28","1500000US240317012211","Block Group 1, Census Tract 7012.21, Montgomery County, Maryland"
"1009","91","431","94","186","73","173","72","13","20","0","12","13","20","245","68","578","104","420","89","344","76","76","39","11","18","65","36","158","75","1500000US240317012212","Block Group 2, Census Tract 7012.21, Montgomery County, Maryland"
"420","64","181","38","145","39","135","36","10","16","0","12","10","16","36","27","239","63","239","63","208","65","31","25","0","12","31","25","0","12","1500000US240317013031","Block Group 1, Census Tract 7013.03, Montgomery County, Maryland"
