"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"1189","120","729","138","428","113","148","76","95","68","31","37","27","41","0","12","460","132","419","122","17","28","0","12","24","37","0","12","0","12","0","12","1500000US240276030013","Block Group 3, Census Tract 6030.01, Howard County, Maryland"
"807","77","691","89","316","83","144","58","136","62","58","37","30","29","7","10","116","62","111","61","5","9","0","12","0","12","0","12","0","12","0","12","1500000US240276030031","Block Group 1, Census Tract 6030.03, Howard County, Maryland"
"528","70","495","68","206","62","107","56","88","46","70","45","19","20","5","8","33","28","33","28","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276030032","Block Group 2, Census Tract 6030.03, Howard County, Maryland"
"696","111","594","113","155","82","185","80","153","84","73","48","11","21","17","24","102","60","73","48","29","36","0","12","0","12","0","12","0","12","0","12","1500000US240276030041","Block Group 1, Census Tract 6030.04, Howard County, Maryland"
"1295","126","994","131","414","126","121","66","402","128","57","52","0","12","0","12","301","129","289","131","12","20","0","12","0","12","0","12","0","12","0","12","1500000US240276030042","Block Group 2, Census Tract 6030.04, Howard County, Maryland"
"457","106","371","97","133","77","95","75","95","70","37","43","0","12","11","18","86","86","65","80","21","33","0","12","0","12","0","12","0","12","0","12","1500000US240276030043","Block Group 3, Census Tract 6030.04, Howard County, Maryland"
"634","117","490","110","158","72","101","59","163","83","0","12","68","47","0","12","144","95","118","93","26","31","0","12","0","12","0","12","0","12","0","12","1500000US240276040011","Block Group 1, Census Tract 6040.01, Howard County, Maryland"
"716","153","515","93","218","84","75","47","113","64","47","38","48","45","14","21","201","141","162","133","39","44","0","12","0","12","0","12","0","12","0","12","1500000US240276040012","Block Group 2, Census Tract 6040.01, Howard County, Maryland"
"696","115","591","117","269","83","131","89","59","43","8","14","32","37","92","85","105","74","105","74","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276040013","Block Group 3, Census Tract 6040.01, Howard County, Maryland"
"451","80","352","76","154","71","134","72","27","30","0","12","37","35","0","12","99","55","83","56","16","24","0","12","0","12","0","12","0","12","0","12","1500000US240276040021","Block Group 1, Census Tract 6040.02, Howard County, Maryland"
"571","102","496","100","210","80","77","56","108","69","101","48","0","12","0","12","75","52","66","49","9","15","0","12","0","12","0","12","0","12","0","12","1500000US240276040022","Block Group 2, Census Tract 6040.02, Howard County, Maryland"
"916","111","751","122","294","97","114","72","300","100","27","30","16","23","0","12","165","102","144","97","21","25","0","12","0","12","0","12","0","12","0","12","1500000US240276040023","Block Group 3, Census Tract 6040.02, Howard County, Maryland"
"787","98","658","117","176","83","50","49","303","92","100","71","13","20","16","26","129","75","79","57","0","12","0","12","0","12","50","74","0","12","0","12","1500000US240276040024","Block Group 4, Census Tract 6040.02, Howard County, Maryland"
"737","94","662","99","271","94","191","77","172","85","28","31","0","12","0","12","75","54","61","49","14","22","0","12","0","12","0","12","0","12","0","12","1500000US240276051021","Block Group 1, Census Tract 6051.02, Howard County, Maryland"
"813","103","725","106","236","92","211","91","157","78","80","68","20","28","21","32","88","64","69","59","19","30","0","12","0","12","0","12","0","12","0","12","1500000US240276051022","Block Group 2, Census Tract 6051.02, Howard County, Maryland"
"1470","117","1348","131","519","143","272","100","352","101","154","111","0","12","51","47","122","61","122","61","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276051023","Block Group 3, Census Tract 6051.02, Howard County, Maryland"
"602","82","573","89","224","76","186","84","64","60","61","54","38","33","0","12","29","32","29","32","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276051024","Block Group 4, Census Tract 6051.02, Howard County, Maryland"
"721","64","666","74","329","75","116","56","110","43","62","33","39","31","10","13","55","31","48","31","7","12","0","12","0","12","0","12","0","12","0","12","1500000US240276051031","Block Group 1, Census Tract 6051.03, Howard County, Maryland"
"901","92","813","97","324","69","146","85","241","80","89","41","0","12","13","16","88","47","64","38","12","19","12","18","0","12","0","12","0","12","0","12","1500000US240276051032","Block Group 2, Census Tract 6051.03, Howard County, Maryland"
"644","73","547","59","126","40","152","46","164","46","98","59","7","11","0","12","97","53","92","53","5","8","0","12","0","12","0","12","0","12","0","12","1500000US240276051041","Block Group 1, Census Tract 6051.04, Howard County, Maryland"
"1045","81","940","92","292","75","176","67","305","78","152","50","7","11","8","13","105","65","84","62","21","23","0","12","0","12","0","12","0","12","0","12","1500000US240276051042","Block Group 2, Census Tract 6051.04, Howard County, Maryland"
"1077","169","481","153","187","105","169","115","65","75","14","26","46","58","0","12","596","133","396","125","166","129","34","41","0","12","0","12","0","12","0","12","1500000US240276054011","Block Group 1, Census Tract 6054.01, Howard County, Maryland"
"219","69","149","74","72","47","53","57","0","12","24","36","0","12","0","12","70","42","70","42","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276054012","Block Group 2, Census Tract 6054.01, Howard County, Maryland"
"671","157","353","146","246","141","49","61","58","91","0","12","0","12","0","12","318","123","175","93","143","107","0","12","0","12","0","12","0","12","0","12","1500000US240276054013","Block Group 3, Census Tract 6054.01, Howard County, Maryland"
"390","90","277","80","175","68","44","47","21","35","0","12","37","31","0","12","113","66","113","66","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276054014","Block Group 4, Census Tract 6054.01, Howard County, Maryland"
"513","109","354","94","82","70","109","114","93","80","46","63","24","38","0","12","159","89","137","80","0","12","0","12","0","12","0","12","0","12","22","40","1500000US240276054021","Block Group 1, Census Tract 6054.02, Howard County, Maryland"
"1156","155","673","160","338","105","226","117","109","81","0","12","0","12","0","12","483","115","426","114","57","62","0","12","0","12","0","12","0","12","0","12","1500000US240276054022","Block Group 2, Census Tract 6054.02, Howard County, Maryland"
"874","123","345","103","225","100","88","62","32","32","0","12","0","12","0","12","529","117","472","103","57","50","0","12","0","12","0","12","0","12","0","12","1500000US240276054023","Block Group 3, Census Tract 6054.02, Howard County, Maryland"
"1263","176","475","159","312","134","84","77","79","65","0","12","0","12","0","12","788","149","673","140","115","73","0","12","0","12","0","12","0","12","0","12","1500000US240276054024","Block Group 4, Census Tract 6054.02, Howard County, Maryland"
"731","132","642","143","348","127","145","89","125","85","24","38","0","12","0","12","89","59","62","50","27","37","0","12","0","12","0","12","0","12","0","12","1500000US240276055021","Block Group 1, Census Tract 6055.02, Howard County, Maryland"
"965","198","675","193","510","207","77","77","88","80","0","12","0","12","0","12","290","124","201","87","89","86","0","12","0","12","0","12","0","12","0","12","1500000US240276055022","Block Group 2, Census Tract 6055.02, Howard County, Maryland"
"472","133","401","138","189","82","73","66","124","110","15","27","0","12","0","12","71","42","71","42","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276055023","Block Group 3, Census Tract 6055.02, Howard County, Maryland"
"429","90","328","101","189","86","77","62","62","60","0","12","0","12","0","12","101","56","101","56","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276055031","Block Group 1, Census Tract 6055.03, Howard County, Maryland"
"1104","172","585","139","322","128","105","68","145","90","13","20","0","12","0","12","519","140","468","140","51","47","0","12","0","12","0","12","0","12","0","12","1500000US240276055032","Block Group 2, Census Tract 6055.03, Howard County, Maryland"
"847","189","611","192","183","156","126","77","0","12","256","137","46","75","0","12","236","130","208","127","28","31","0","12","0","12","0","12","0","12","0","12","1500000US240276055033","Block Group 3, Census Tract 6055.03, Howard County, Maryland"
"762","37","745","40","161","42","216","53","286","58","64","25","18","16","0","12","17","16","13","14","4","6","0","12","0","12","0","12","0","12","0","12","1500000US240276055041","Block Group 1, Census Tract 6055.04, Howard County, Maryland"
"1189","75","1024","90","311","88","254","64","281","87","113","60","46","35","19","20","165","73","150","70","15","24","0","12","0","12","0","12","0","12","0","12","1500000US240276055051","Block Group 1, Census Tract 6055.05, Howard County, Maryland"
"790","65","765","60","301","72","158","54","169","66","118","58","9","15","10","15","25","25","25","25","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240276055052","Block Group 2, Census Tract 6055.05, Howard County, Maryland"
"908","175","417","155","160","81","89","87","157","145","11","17","0","12","0","12","491","151","356","132","135","82","0","12","0","12","0","12","0","12","0","12","1500000US240276056011","Block Group 1, Census Tract 6056.01, Howard County, Maryland"
"636","176","301","129","113","84","118","89","70","64","0","12","0","12","0","12","335","160","291","152","41","49","3","12","0","12","0","12","0","12","0","12","1500000US240276056012","Block Group 2, Census Tract 6056.01, Howard County, Maryland"
"541","114","521","115","238","96","91","68","127","92","24","39","27","35","14","22","20","30","0","12","20","30","0","12","0","12","0","12","0","12","0","12","1500000US240276056013","Block Group 3, Census Tract 6056.01, Howard County, Maryland"
"535","173","290","70","141","73","38","40","90","50","21","33","0","12","0","12","245","157","210","155","30","31","0","12","0","12","5","13","0","12","0","12","1500000US240276056014","Block Group 4, Census Tract 6056.01, Howard County, Maryland"
"869","169","451","152","240","130","120","72","19","30","72","90","0","12","0","12","418","132","278","112","140","77","0","12","0","12","0","12","0","12","0","12","1500000US240276056021","Block Group 1, Census Tract 6056.02, Howard County, Maryland"
"1077","186","843","140","365","103","116","73","254","101","91","102","17","29","0","12","234","142","92","78","142","154","0","12","0","12","0","12","0","12","0","12","1500000US240276056022","Block Group 2, Census Tract 6056.02, Howard County, Maryland"
"625","127","448","139","192","85","179","102","56","42","0","12","10","17","11","19","177","68","123","62","27","33","0","12","27","41","0","12","0","12","0","12","1500000US240276056023","Block Group 3, Census Tract 6056.02, Howard County, Maryland"
"564","150","447","123","134","71","66","52","101","56","25","29","27","29","94","117","117","82","76","70","41","45","0","12","0","12","0","12","0","12","0","12","1500000US240276056024","Block Group 4, Census Tract 6056.02, Howard County, Maryland"
"540","56","469","64","214","61","76","61","142","71","34","31","0","12","3","15","71","41","47","33","24","24","0","12","0","12","0","12","0","12","0","12","1500000US240276066011","Block Group 1, Census Tract 6066.01, Howard County, Maryland"
"535","56","427","77","200","82","58","32","104","66","50","36","15","21","0","12","108","51","91","52","0","12","17","17","0","12","0","12","0","12","0","12","1500000US240276066012","Block Group 2, Census Tract 6066.01, Howard County, Maryland"
"890","166","543","163","212","101","115","97","163","96","38","47","15","23","0","12","347","153","206","91","141","124","0","12","0","12","0","12","0","12","0","12","1500000US240276066031","Block Group 1, Census Tract 6066.03, Howard County, Maryland"
