"B20017_001E","B20017_001M","B20017_002E","B20017_002M","B20017_003E","B20017_003M","B20017_004E","B20017_004M","B20017_005E","B20017_005M","B20017_006E","B20017_006M","B20017_007E","B20017_007M","GEO_ID","NAME"
"Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Male --!!Total (dollars)!!Other (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Worked full-time, year-round in the past 12 months (dollars)","Estimate!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","Margin of Error!!Median earnings in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total (dollars):!!Female --!!Total (dollars)!!Other (dollars)","id","Geographic Area Name"
"32478","11362","38616","22011","54000","11492","18750","12494","31622","6160","47885","26003","25455","23883","1500000US240054022011","Block Group 1, Census Tract 4022.01, Baltimore County, Maryland"
"52804","22090","61375","25871","73889","11705","8867","3252","-","**","-","**","-","**","1500000US240054022012","Block Group 2, Census Tract 4022.01, Baltimore County, Maryland"
"51492","8273","51688","13365","62065","23419","-","**","51136","13004","58352","11993","11094","7838","1500000US240054022021","Block Group 1, Census Tract 4022.02, Baltimore County, Maryland"
"46354","8274","45521","13343","56111","27520","-","**","50255","11381","50473","13707","49545","49461","1500000US240054023021","Block Group 1, Census Tract 4023.02, Baltimore County, Maryland"
"34306","4866","40590","15317","55556","7963","4647","2708","33735","3782","43258","7277","16346","2309","1500000US240054023022","Block Group 2, Census Tract 4023.02, Baltimore County, Maryland"
"33235","15476","31690","6239","-","**","21526","12569","50132","33473","53348","14309","-","**","1500000US240054023031","Block Group 1, Census Tract 4023.03, Baltimore County, Maryland"
"55487","10954","56921","26069","88850","55960","-","**","-","**","57222","27399","15375","11753","1500000US240054023032","Block Group 2, Census Tract 4023.03, Baltimore County, Maryland"
"30620","3301","30881","10042","47589","34665","11096","3719","30490","4057","31179","3026","-","**","1500000US240054023033","Block Group 3, Census Tract 4023.03, Baltimore County, Maryland"
"22729","3070","26400","18993","40406","14940","20192","7244","20716","4719","21949","8602","-","**","1500000US240054023034","Block Group 4, Census Tract 4023.03, Baltimore County, Maryland"
"47321","14934","43690","24670","-","**","-","**","52243","12200","55508","28025","51250","35588","1500000US240054023035","Block Group 5, Census Tract 4023.03, Baltimore County, Maryland"
"45517","9135","46568","7329","46865","12504","-","**","35683","8731","-","**","16078","9857","1500000US240054023041","Block Group 1, Census Tract 4023.04, Baltimore County, Maryland"
"35341","10245","-","**","-","**","18750","15993","34561","14302","69375","28460","15089","13727","1500000US240054023042","Block Group 2, Census Tract 4023.04, Baltimore County, Maryland"
"41019","11268","40696","8027","41893","19757","16758","16517","42045","31009","53250","32627","16583","9691","1500000US240054023043","Block Group 3, Census Tract 4023.04, Baltimore County, Maryland"
"36417","11928","-","**","88188","14426","-","**","35341","15409","49145","9804","15714","3706","1500000US240054023051","Block Group 1, Census Tract 4023.05, Baltimore County, Maryland"
"22156","4694","21101","5243","33409","12188","14306","11051","24732","13428","42083","9657","14762","12326","1500000US240054023052","Block Group 2, Census Tract 4023.05, Baltimore County, Maryland"
"39844","6975","35156","20338","45636","12343","-","**","40404","6541","42423","8871","-","**","1500000US240054023061","Block Group 1, Census Tract 4023.06, Baltimore County, Maryland"
"41431","7327","43188","17722","44250","23792","-","**","34468","11691","40511","14541","25234","14375","1500000US240054023062","Block Group 2, Census Tract 4023.06, Baltimore County, Maryland"
"27458","11671","31087","25836","59943","39988","-","**","20302","12607","26250","20912","-","**","1500000US240054023071","Block Group 1, Census Tract 4023.07, Baltimore County, Maryland"
"33163","5297","33939","6687","35400","6703","-","**","32780","24550","-","**","-","**","1500000US240054023072","Block Group 2, Census Tract 4023.07, Baltimore County, Maryland"
"44232","8990","48357","37856","52167","14452","11848","10729","43956","11897","53993","16084","-","**","1500000US240054023073","Block Group 3, Census Tract 4023.07, Baltimore County, Maryland"
"26509","9443","26538","6014","32321","19642","7125","2598","26484","24668","54750","25628","-","**","1500000US240054024031","Block Group 1, Census Tract 4024.03, Baltimore County, Maryland"
"40321","8893","44620","15913","54479","4983","6758","4295","28295","5715","64904","25450","20450","11678","1500000US240054024032","Block Group 2, Census Tract 4024.03, Baltimore County, Maryland"
"41359","14117","43568","21934","52945","6194","11738","9168","39412","13323","52955","5629","-","**","1500000US240054024041","Block Group 1, Census Tract 4024.04, Baltimore County, Maryland"
"39417","10459","37614","14937","48276","8412","-","**","49000","16955","50288","13870","-","**","1500000US240054024042","Block Group 2, Census Tract 4024.04, Baltimore County, Maryland"
"16887","16417","-","**","35698","19625","-","**","16324","9072","-","**","-","**","1500000US240054024043","Block Group 3, Census Tract 4024.04, Baltimore County, Maryland"
"28454","9647","47222","16714","48900","7901","25833","25792","26780","4927","39167","18575","-","**","1500000US240054024051","Block Group 1, Census Tract 4024.05, Baltimore County, Maryland"
"33906","7472","36557","9878","47299","6255","8750","8193","31386","6608","42262","19137","-","**","1500000US240054024052","Block Group 2, Census Tract 4024.05, Baltimore County, Maryland"
"39572","5789","45353","3538","45353","3538","-","**","37813","13665","38929","14007","30268","26681","1500000US240054024061","Block Group 1, Census Tract 4024.06, Baltimore County, Maryland"
"57602","23833","70417","38688","78403","39331","-","**","41642","30719","58304","33456","-","**","1500000US240054024062","Block Group 2, Census Tract 4024.06, Baltimore County, Maryland"
"53040","11445","53884","15433","62526","26195","10250","8675","49338","16697","62605","12942","33264","21916","1500000US240054024063","Block Group 3, Census Tract 4024.06, Baltimore County, Maryland"
"48913","3372","49038","2817","51875","17765","-","**","48214","10610","85735","36481","19821","14225","1500000US240054024071","Block Group 1, Census Tract 4024.07, Baltimore County, Maryland"
"48380","13278","52031","22198","62308","16973","-","**","47778","15858","49954","36530","-","**","1500000US240054024072","Block Group 2, Census Tract 4024.07, Baltimore County, Maryland"
"36864","5789","35694","12743","39755","7824","17992","6680","37432","13246","54590","8338","-","**","1500000US240054025031","Block Group 1, Census Tract 4025.03, Baltimore County, Maryland"
"62969","13931","75391","17324","76328","63390","-","**","49250","15420","62760","24862","-","**","1500000US240054025032","Block Group 2, Census Tract 4025.03, Baltimore County, Maryland"
"34256","6007","34940","13811","32649","9320","42348","14829","32229","7745","36250","8710","11309","1195","1500000US240054025033","Block Group 3, Census Tract 4025.03, Baltimore County, Maryland"
"38287","9804","32067","9599","38880","9013","9474","9167","42984","16125","49615","17486","-","**","1500000US240054025041","Block Group 1, Census Tract 4025.04, Baltimore County, Maryland"
"48235","20121","50682","33899","86555","21795","10740","2548","47794","19668","63393","13357","2,500-","***","1500000US240054025042","Block Group 2, Census Tract 4025.04, Baltimore County, Maryland"
"41865","24279","-","**","115855","99054","14083","11065","42058","24770","57250","48367","-","**","1500000US240054025051","Block Group 1, Census Tract 4025.05, Baltimore County, Maryland"
"37083","4750","36956","18082","50289","6320","3034","1018","37642","11860","43750","13032","17989","7735","1500000US240054025052","Block Group 2, Census Tract 4025.05, Baltimore County, Maryland"
"40625","9824","36917","17331","53472","15669","-","**","41818","10014","59653","21567","13381","2280","1500000US240054025061","Block Group 1, Census Tract 4025.06, Baltimore County, Maryland"
"47721","8161","43688","8402","52059","7056","6447","2636","48556","9292","58205","8340","6810","4308","1500000US240054025062","Block Group 2, Census Tract 4025.06, Baltimore County, Maryland"
"60156","21327","51914","30332","-","**","-","**","75071","24002","80765","8761","-","**","1500000US240054025091","Block Group 1, Census Tract 4025.09, Baltimore County, Maryland"
"51696","15752","42093","30092","77708","28954","-","**","54271","22405","73995","15773","-","**","1500000US240054025092","Block Group 2, Census Tract 4025.09, Baltimore County, Maryland"
"53896","10663","62831","28929","83859","43897","11558","1083","52109","19116","57717","28802","41840","16391","1500000US240054025093","Block Group 3, Census Tract 4025.09, Baltimore County, Maryland"
"46667","28973","24605","20234","40337","9424","21424","2265","69348","11043","75093","13183","2,500-","***","1500000US240054026021","Block Group 1, Census Tract 4026.02, Baltimore County, Maryland"
"34659","11658","43241","15478","51250","11342","11429","8322","30917","19402","52833","17548","12366","4740","1500000US240054026022","Block Group 2, Census Tract 4026.02, Baltimore County, Maryland"
"48182","8189","44625","14551","54077","28094","-","**","48659","11224","56375","23235","2,500-","***","1500000US240054026031","Block Group 1, Census Tract 4026.03, Baltimore County, Maryland"
"70234","6540","31978","13428","-","**","-","**","71376","2287","72446","11117","-","**","1500000US240054026032","Block Group 2, Census Tract 4026.03, Baltimore County, Maryland"
"45139","10238","75682","19792","89224","13791","-","**","40567","7940","41775","7846","5394","2431","1500000US240054026033","Block Group 3, Census Tract 4026.03, Baltimore County, Maryland"
"44205","4430","52886","12193","54641","13295","-","**","42750","13546","44464","7544","-","**","1500000US240054026041","Block Group 1, Census Tract 4026.04, Baltimore County, Maryland"
"38467","6527","34768","19649","53289","22390","-","**","40102","3977","42439","20400","18198","16976","1500000US240054026042","Block Group 2, Census Tract 4026.04, Baltimore County, Maryland"
"61422","27110","48650","25555","62155","20003","-","**","66596","26149","67234","15158","-","**","1500000US240054026043","Block Group 3, Census Tract 4026.04, Baltimore County, Maryland"
"31447","10549","31776","13889","48403","6648","15086","7040","26719","19598","53472","20417","14453","2813","1500000US240054031001","Block Group 1, Census Tract 4031, Baltimore County, Maryland"
"46696","5811","58029","9877","60000","9973","-","**","42955","6733","44848","5849","-","**","1500000US240054031002","Block Group 2, Census Tract 4031, Baltimore County, Maryland"
"39375","14991","40625","20875","56250","26720","30500","19408","38792","16831","53022","11636","-","**","1500000US240054032011","Block Group 1, Census Tract 4032.01, Baltimore County, Maryland"
"42054","14231","37292","23750","55612","11511","10846","1565","43657","17340","44375","20889","-","**","1500000US240054032012","Block Group 2, Census Tract 4032.01, Baltimore County, Maryland"
"32685","13532","26771","13322","62873","8555","10174","1509","40000","19378","64273","9330","-","**","1500000US240054032021","Block Group 1, Census Tract 4032.02, Baltimore County, Maryland"
"62938","26362","69659","42826","82679","44779","-","**","51250","31742","64313","13031","7950","4796","1500000US240054033001","Block Group 1, Census Tract 4033, Baltimore County, Maryland"
"52273","10344","51339","12908","59375","13658","-","**","53203","15585","71125","13478","16389","13774","1500000US240054033002","Block Group 2, Census Tract 4033, Baltimore County, Maryland"
"51534","19134","51193","23351","69081","10742","5745","1333","55100","33551","64205","11987","-","**","1500000US240054034011","Block Group 1, Census Tract 4034.01, Baltimore County, Maryland"
"54464","9845","75625","24642","78371","8507","17604","17324","44732","13074","56146","12175","-","**","1500000US240054034012","Block Group 2, Census Tract 4034.01, Baltimore County, Maryland"
"65192","50942","102500","70712","103963","21601","-","**","60078","46349","61719","40587","-","**","1500000US240054034021","Block Group 1, Census Tract 4034.02, Baltimore County, Maryland"
"42927","7784","51699","5345","53551","4593","11053","5625","37961","13077","42601","10745","-","**","1500000US240054034022","Block Group 2, Census Tract 4034.02, Baltimore County, Maryland"
"32250","2758","41406","16486","42188","17470","-","**","30000","3423","32100","2651","-","**","1500000US240054034023","Block Group 3, Census Tract 4034.02, Baltimore County, Maryland"
"30847","6354","26008","11736","31086","1017","-","**","51818","15817","54653","47477","17938","13351","1500000US240054034024","Block Group 4, Census Tract 4034.02, Baltimore County, Maryland"
"54335","7352","66250","18004","100781","21918","20160","10018","32454","23584","100729","62863","14286","11993","1500000US240054035001","Block Group 1, Census Tract 4035, Baltimore County, Maryland"
"47357","10225","56354","16637","77250","30182","19722","13355","43566","5343","51250","15659","27721","13428","1500000US240054035002","Block Group 2, Census Tract 4035, Baltimore County, Maryland"
"50833","22808","83472","44420","119000","70390","50139","16192","31397","9417","37069","27720","-","**","1500000US240054035003","Block Group 3, Census Tract 4035, Baltimore County, Maryland"
"30399","8165","50878","20450","52955","22712","2,500-","***","25208","5877","-","**","20750","5223","1500000US240054036011","Block Group 1, Census Tract 4036.01, Baltimore County, Maryland"
"42440","30111","87143","65920","89836","10315","37056","8522","40474","22062","81691","25191","-","**","1500000US240054036012","Block Group 2, Census Tract 4036.01, Baltimore County, Maryland"
"48289","8749","57760","13684","63488","11473","11708","9350","44327","11328","57674","14438","13892","5297","1500000US240054036013","Block Group 3, Census Tract 4036.01, Baltimore County, Maryland"
"48487","14893","42632","26322","59722","39998","8594","6443","51563","16555","63816","25587","18031","10450","1500000US240054036021","Block Group 1, Census Tract 4036.02, Baltimore County, Maryland"
"69100","9991","82415","24817","115061","42739","-","**","56667","16912","71523","12694","20398","5004","1500000US240054036022","Block Group 2, Census Tract 4036.02, Baltimore County, Maryland"
"60342","20654","-","**","-","**","-","**","60618","14515","69141","25251","6045","2245","1500000US240054037011","Block Group 1, Census Tract 4037.01, Baltimore County, Maryland"
"101012","64986","161406","150538","163500","33432","-","**","76500","47344","101607","58267","8897","8213","1500000US240054037012","Block Group 2, Census Tract 4037.01, Baltimore County, Maryland"
"42071","21043","55651","31788","51768","49378","-","**","36222","13365","36902","20258","-","**","1500000US240054037013","Block Group 3, Census Tract 4037.01, Baltimore County, Maryland"
