"B11005_001E","B11005_001M","B11005_002E","B11005_002M","B11005_003E","B11005_003M","B11005_004E","B11005_004M","B11005_005E","B11005_005M","B11005_006E","B11005_006M","B11005_007E","B11005_007M","B11005_008E","B11005_008M","B11005_009E","B11005_009M","B11005_010E","B11005_010M","B11005_011E","B11005_011M","B11005_012E","B11005_012M","B11005_013E","B11005_013M","B11005_014E","B11005_014M","B11005_015E","B11005_015M","B11005_016E","B11005_016M","B11005_017E","B11005_017M","B11005_018E","B11005_018M","B11005_019E","B11005_019M","GEO_ID","NAME"
"298","115","67","71","67","71","0","12","67","71","0","12","67","71","0","12","0","12","0","12","231","107","120","67","9","15","111","68","0","12","111","68","111","80","36","36","75","77","1500000US245100803023","Block Group 3, Census Tract 803.02, Baltimore city, Maryland"
"445","109","74","45","74","45","35","36","39","30","0","12","39","30","0","12","0","12","0","12","371","105","145","70","76","58","69","54","8","15","61","52","226","102","111","89","115","67","1500000US245100803024","Block Group 4, Census Tract 803.02, Baltimore city, Maryland"
"189","49","77","42","77","42","0","12","77","42","17","25","60","42","0","12","0","12","0","12","112","52","25","21","21","20","4","6","0","12","4","6","87","45","44","34","43","34","1500000US245100804001","Block Group 1, Census Tract 804, Baltimore city, Maryland"
"166","53","47","33","47","33","19","20","28","26","0","12","28","26","0","12","0","12","0","12","119","44","27","27","0","12","27","27","2","10","25","26","92","40","19","22","73","38","1500000US245100804002","Block Group 2, Census Tract 804, Baltimore city, Maryland"
"223","62","75","46","75","46","25","30","50","33","4","7","46","33","0","12","0","12","0","12","148","59","95","49","44","35","51","36","16","24","35","26","53","39","47","38","6","10","1500000US245100805001","Block Group 1, Census Tract 805, Baltimore city, Maryland"
"143","50","20","25","20","25","0","12","20","25","4","8","16","24","0","12","0","12","0","12","123","41","80","38","0","12","80","38","28","26","52","30","43","27","37","25","6","9","1500000US245100805002","Block Group 2, Census Tract 805, Baltimore city, Maryland"
"179","46","67","30","67","30","0","12","67","30","5","7","62","30","0","12","0","12","0","12","112","42","38","23","9","12","29","21","0","12","29","21","74","41","27","20","47","40","1500000US245100805003","Block Group 3, Census Tract 805, Baltimore city, Maryland"
"256","61","68","31","68","31","6","9","62","31","11","17","51","29","0","12","0","12","0","12","188","57","57","28","30","22","27","23","4","6","23","23","131","55","65","37","66","42","1500000US245100806001","Block Group 1, Census Tract 806, Baltimore city, Maryland"
"199","49","68","32","68","32","6","10","62","31","0","12","62","31","0","12","0","12","0","12","131","48","66","31","33","26","33","24","0","12","33","24","65","35","31","27","34","27","1500000US245100806002","Block Group 2, Census Tract 806, Baltimore city, Maryland"
"141","51","55","40","55","40","33","30","22","25","0","12","22","25","0","12","0","12","0","12","86","33","55","30","32","25","23","21","6","10","17","19","31","18","10","11","21","15","1500000US245100806003","Block Group 3, Census Tract 806, Baltimore city, Maryland"
"216","79","75","45","75","45","12","18","63","44","11","18","52","41","0","12","0","12","0","12","141","62","76","47","42","38","34","29","4","7","30","29","65","40","26","25","39","34","1500000US245100806004","Block Group 4, Census Tract 806, Baltimore city, Maryland"
"165","41","37","24","37","24","6","11","31","21","7","12","24","22","0","12","0","12","0","12","128","41","60","29","27","15","33","27","20","18","13","19","68","36","18","17","50","31","1500000US245100807001","Block Group 1, Census Tract 807, Baltimore city, Maryland"
"131","52","15","22","15","22","0","12","15","22","0","12","15","22","0","12","0","12","0","12","116","46","41","30","7","11","34","29","8","11","26","28","75","38","30","26","45","31","1500000US245100807002","Block Group 2, Census Tract 807, Baltimore city, Maryland"
"89","42","43","30","43","30","5","8","38","32","0","12","38","32","0","12","0","12","0","12","46","33","14","11","7","10","7","12","0","12","7","12","32","29","12","13","20","25","1500000US245100808001","Block Group 1, Census Tract 808, Baltimore city, Maryland"
"370","77","256","58","256","58","8","16","248","58","30","30","218","64","0","12","0","12","0","12","114","48","40","25","15","13","25","21","0","12","25","21","74","43","21","20","53","41","1500000US245100808002","Block Group 2, Census Tract 808, Baltimore city, Maryland"
"416","100","115","60","107","59","49","33","58","48","0","12","58","48","8","14","0","12","8","14","301","101","140","81","45","49","95","68","11","19","84","66","161","82","62","45","99","71","1500000US245100901001","Block Group 1, Census Tract 901, Baltimore city, Maryland"
"316","75","68","61","68","61","31","40","37","48","0","12","37","48","0","12","0","12","0","12","248","72","119","68","66","46","53","51","29","47","24","22","129","53","34","20","95","50","1500000US245100901002","Block Group 2, Census Tract 901, Baltimore city, Maryland"
"285","74","55","30","55","30","47","26","8","14","0","12","8","14","0","12","0","12","0","12","230","73","83","58","17","19","66","56","48","55","18","19","147","66","91","61","56","34","1500000US245100901003","Block Group 3, Census Tract 901, Baltimore city, Maryland"
"270","87","58","52","58","52","20","22","38","47","0","12","38","47","0","12","0","12","0","12","212","85","42","29","35","28","7","13","0","12","7","13","170","82","65","55","105","62","1500000US245100901004","Block Group 4, Census Tract 901, Baltimore city, Maryland"
"382","109","86","73","86","73","8","13","78","72","29","46","49","58","0","12","0","12","0","12","296","108","87","69","9","14","78","67","29","47","49","48","209","101","92","78","117","80","1500000US245100901005","Block Group 5, Census Tract 901, Baltimore city, Maryland"
"609","109","129","72","129","72","47","34","82","65","16","22","66","61","0","12","0","12","0","12","480","110","189","64","137","61","52","34","23","25","29","24","291","98","165","93","126","58","1500000US245100902001","Block Group 1, Census Tract 902, Baltimore city, Maryland"
"591","114","142","62","142","62","112","62","30","27","0","12","30","27","0","12","0","12","0","12","449","111","229","63","135","51","94","52","33","30","61","43","220","112","43","54","177","96","1500000US245100902002","Block Group 2, Census Tract 902, Baltimore city, Maryland"
"214","53","40","38","40","38","13","24","27","32","19","29","8","12","0","12","0","12","0","12","174","56","73","42","40","34","33","30","10","15","23","26","101","53","60","43","41","32","1500000US245100903001","Block Group 1, Census Tract 903, Baltimore city, Maryland"
"638","122","40","42","40","42","40","42","0","12","0","12","0","12","0","12","0","12","0","12","598","113","105","67","63","61","42","36","0","12","42","36","493","114","70","62","423","101","1500000US245100903002","Block Group 2, Census Tract 903, Baltimore city, Maryland"
"338","60","48","29","48","29","29","27","19","20","0","12","19","20","0","12","0","12","0","12","290","59","91","50","91","50","0","12","0","12","0","12","199","57","41","31","158","51","1500000US245100903003","Block Group 3, Census Tract 903, Baltimore city, Maryland"
"772","122","260","117","251","115","133","101","118","64","21","24","97","59","9","13","0","12","9","13","512","103","250","94","91","55","159","77","31","48","128","77","262","72","163","70","99","65","1500000US245100903004","Block Group 4, Census Tract 903, Baltimore city, Maryland"
"368","64","157","50","157","50","33","30","124","41","31","29","93","40","0","12","0","12","0","12","211","55","91","34","33","26","58","33","11","13","47","29","120","49","57","37","63","31","1500000US245100904001","Block Group 1, Census Tract 904, Baltimore city, Maryland"
"264","63","124","48","124","48","16","17","108","49","27","26","81","39","0","12","0","12","0","12","140","61","47","39","0","12","47","39","29","32","18","23","93","44","41","37","52","28","1500000US245100904002","Block Group 2, Census Tract 904, Baltimore city, Maryland"
"234","52","70","45","70","45","7","12","63","44","0","12","63","44","0","12","0","12","0","12","164","40","81","28","36","24","45","24","0","12","45","24","83","35","27","22","56","26","1500000US245100905001","Block Group 1, Census Tract 905, Baltimore city, Maryland"
"446","64","121","42","121","42","44","28","77","34","7","11","70","32","0","12","0","12","0","12","325","64","83","40","27","25","56","40","29","35","27","19","242","56","117","44","125","45","1500000US245100905002","Block Group 2, Census Tract 905, Baltimore city, Maryland"
"359","101","122","96","122","96","48","66","74","70","11","18","63","70","0","12","0","12","0","12","237","95","192","99","157","103","35","30","13","22","22","23","45","35","0","12","45","35","1500000US245100906001","Block Group 1, Census Tract 906, Baltimore city, Maryland"
"158","78","42","34","42","34","19","22","23","26","0","12","23","26","0","12","0","12","0","12","116","76","68","54","10","15","58","52","52","51","6","11","48","61","12","19","36","59","1500000US245100906002","Block Group 2, Census Tract 906, Baltimore city, Maryland"
"102","50","45","34","21","22","0","12","21","22","10","15","11","17","24","27","13","21","11","17","57","39","29","29","10","17","19","23","7","11","12","19","28","26","9","14","19","21","1500000US245100906003","Block Group 3, Census Tract 906, Baltimore city, Maryland"
"312","93","72","75","72","75","0","12","72","75","0","12","72","75","0","12","0","12","0","12","240","85","86","50","47","37","39","38","0","12","39","38","154","79","21","23","133","77","1500000US245100906004","Block Group 4, Census Tract 906, Baltimore city, Maryland"
"414","117","152","82","152","82","0","12","152","82","27","42","125","86","0","12","0","12","0","12","262","109","120","84","32","47","88","68","7","13","81","69","142","70","68","75","74","41","1500000US245100907001","Block Group 1, Census Tract 907, Baltimore city, Maryland"
"116","80","97","72","90","71","0","12","90","71","33","50","57","53","7","12","0","12","7","12","19","30","0","12","0","12","0","12","0","12","0","12","19","30","0","12","19","30","1500000US245100907002","Block Group 2, Census Tract 907, Baltimore city, Maryland"
"391","113","35","36","35","36","0","12","35","36","0","12","35","36","0","12","0","12","0","12","356","112","165","88","110","82","55","41","10","18","45","37","191","95","73","53","118","85","1500000US245100907003","Block Group 3, Census Tract 907, Baltimore city, Maryland"
"177","76","30","48","30","48","0","12","30","48","0","12","30","48","0","12","0","12","0","12","147","58","94","59","37","35","57","51","0","12","57","51","53","46","17","20","36","40","1500000US245100907004","Block Group 4, Census Tract 907, Baltimore city, Maryland"
"175","63","59","43","59","43","15","21","44","39","22","34","22","29","0","12","0","12","0","12","116","54","14","17","0","12","14","17","0","12","14","17","102","59","39","51","63","51","1500000US245100908001","Block Group 1, Census Tract 908, Baltimore city, Maryland"
"157","61","39","40","39","40","17","28","22","28","17","25","5","10","0","12","0","12","0","12","118","49","24","17","9","15","15","15","6","10","9","13","94","47","58","48","36","40","1500000US245100908002","Block Group 2, Census Tract 908, Baltimore city, Maryland"
"190","84","46","49","46","49","0","12","46","49","0","12","46","49","0","12","0","12","0","12","144","69","65","59","6","11","59","58","0","12","59","58","79","46","27","25","52","42","1500000US245100908003","Block Group 3, Census Tract 908, Baltimore city, Maryland"
"296","67","91","52","91","52","0","12","91","52","10","15","81","50","0","12","0","12","0","12","205","57","93","46","54","35","39","29","11","19","28","20","112","48","78","45","34","30","1500000US245100908004","Block Group 4, Census Tract 908, Baltimore city, Maryland"
"110","70","45","47","45","47","5","12","40","47","0","12","40","47","0","12","0","12","0","12","65","53","11","15","11","15","0","12","0","12","0","12","54","52","38","47","16","23","1500000US245100908005","Block Group 5, Census Tract 908, Baltimore city, Maryland"
"156","51","82","46","82","46","7","12","75","45","18","26","57","45","0","12","0","12","0","12","74","37","45","32","0","12","45","32","25","25","20","21","29","22","9","14","20","17","1500000US245100909001","Block Group 1, Census Tract 909, Baltimore city, Maryland"
