"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002EA","B25004_002M","B25004_002MA","B25004_003E","B25004_003EA","B25004_003M","B25004_003MA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006EA","B25004_006M","B25004_006MA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US245101901001","Block Group 1, Census Tract 1901, Baltimore city, Maryland","135","53","null","null","61","null","38","null","0","null","12","null","0","12","null","null","10","16","null","null","0","null","12","null","0","12","null","null","64","38","null","null",
"1500000US245101901002","Block Group 2, Census Tract 1901, Baltimore city, Maryland","117","44","null","null","63","null","43","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","54","36","null","null",
"1500000US245101901003","Block Group 3, Census Tract 1901, Baltimore city, Maryland","190","57","null","null","36","null","34","null","25","null","27","null","0","12","null","null","9","14","null","null","5","null","9","null","0","12","null","null","115","45","null","null",
"1500000US245101902001","Block Group 1, Census Tract 1902, Baltimore city, Maryland","128","56","null","null","63","null","44","null","6","null","10","null","8","14","null","null","0","12","null","null","0","null","12","null","0","12","null","null","51","35","null","null",
"1500000US245101902002","Block Group 2, Census Tract 1902, Baltimore city, Maryland","308","79","null","null","41","null","33","null","0","null","12","null","24","27","null","null","0","12","null","null","0","null","12","null","0","12","null","null","243","76","null","null",
"1500000US245101903001","Block Group 1, Census Tract 1903, Baltimore city, Maryland","73","44","null","null","11","null","17","null","0","null","12","null","28","26","null","null","0","12","null","null","0","null","12","null","0","12","null","null","34","30","null","null",
"1500000US245101903002","Block Group 2, Census Tract 1903, Baltimore city, Maryland","269","59","null","null","71","null","42","null","0","null","12","null","88","45","null","null","0","12","null","null","0","null","12","null","0","12","null","null","110","49","null","null",
"1500000US245101903003","Block Group 3, Census Tract 1903, Baltimore city, Maryland","97","44","null","null","12","null","19","null","0","null","12","null","32","29","null","null","0","12","null","null","0","null","12","null","0","12","null","null","53","37","null","null",
"1500000US245101903004","Block Group 4, Census Tract 1903, Baltimore city, Maryland","82","48","null","null","37","null","32","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","45","34","null","null",
"1500000US245102001001","Block Group 1, Census Tract 2001, Baltimore city, Maryland","161","55","null","null","37","null","32","null","28","null","31","null","20","24","null","null","0","12","null","null","0","null","12","null","0","12","null","null","76","52","null","null",
"1500000US245102001002","Block Group 2, Census Tract 2001, Baltimore city, Maryland","242","64","null","null","64","null","41","null","13","null","21","null","27","29","null","null","0","12","null","null","0","null","12","null","0","12","null","null","138","58","null","null",
"1500000US245102002001","Block Group 1, Census Tract 2002, Baltimore city, Maryland","69","61","null","null","0","null","12","null","0","null","12","null","22","35","null","null","0","12","null","null","0","null","12","null","0","12","null","null","47","53","null","null",
"1500000US245102002002","Block Group 2, Census Tract 2002, Baltimore city, Maryland","182","83","null","null","133","null","78","null","0","null","12","null","49","54","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245102002003","Block Group 3, Census Tract 2002, Baltimore city, Maryland","103","58","null","null","40","null","43","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","63","46","null","null",
"1500000US245102002004","Block Group 4, Census Tract 2002, Baltimore city, Maryland","88","71","null","null","19","null","30","null","0","null","12","null","28","44","null","null","0","12","null","null","0","null","12","null","0","12","null","null","41","46","null","null",
"1500000US245102002005","Block Group 5, Census Tract 2002, Baltimore city, Maryland","67","49","null","null","23","null","35","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","44","36","null","null",
"1500000US245102003001","Block Group 1, Census Tract 2003, Baltimore city, Maryland","161","44","null","null","37","null","24","null","7","null","11","null","15","18","null","null","27","24","null","null","0","null","12","null","0","12","null","null","75","35","null","null",
"1500000US245102003002","Block Group 2, Census Tract 2003, Baltimore city, Maryland","217","42","null","null","33","null","27","null","26","null","23","null","9","14","null","null","19","15","null","null","0","null","12","null","0","12","null","null","130","38","null","null",
"1500000US245102004001","Block Group 1, Census Tract 2004, Baltimore city, Maryland","161","52","null","null","67","null","43","null","9","null","15","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","85","37","null","null",
"1500000US245102004002","Block Group 2, Census Tract 2004, Baltimore city, Maryland","190","55","null","null","70","null","33","null","18","null","20","null","10","16","null","null","0","12","null","null","0","null","12","null","0","12","null","null","92","45","null","null",
"1500000US245102005001","Block Group 1, Census Tract 2005, Baltimore city, Maryland","120","77","null","null","22","null","37","null","21","null","35","null","27","43","null","null","0","12","null","null","0","null","12","null","0","12","null","null","50","56","null","null",
"1500000US245102005002","Block Group 2, Census Tract 2005, Baltimore city, Maryland","92","69","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","92","69","null","null",
"1500000US245102005003","Block Group 3, Census Tract 2005, Baltimore city, Maryland","84","50","null","null","0","null","12","null","26","null","41","null","36","55","null","null","0","12","null","null","0","null","12","null","0","12","null","null","22","36","null","null",
"1500000US245102005004","Block Group 4, Census Tract 2005, Baltimore city, Maryland","114","73","null","null","22","null","37","null","45","null","50","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","47","39","null","null",
"1500000US245102005005","Block Group 5, Census Tract 2005, Baltimore city, Maryland","45","47","null","null","0","null","12","null","23","null","30","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","22","36","null","null",
"1500000US245102006001","Block Group 1, Census Tract 2006, Baltimore city, Maryland","92","68","null","null","26","null","43","null","0","null","12","null","24","38","null","null","0","12","null","null","0","null","12","null","0","12","null","null","42","47","null","null",
"1500000US245102006002","Block Group 2, Census Tract 2006, Baltimore city, Maryland","215","90","null","null","29","null","45","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","186","85","null","null",
"1500000US245102006003","Block Group 3, Census Tract 2006, Baltimore city, Maryland","70","67","null","null","25","null","38","null","0","null","12","null","0","12","null","null","28","49","null","null","0","null","12","null","0","12","null","null","17","27","null","null",
"1500000US245102007011","Block Group 1, Census Tract 2007.01, Baltimore city, Maryland","78","61","null","null","17","null","27","null","0","null","12","null","40","44","null","null","0","12","null","null","0","null","12","null","0","12","null","null","21","34","null","null",
"1500000US245102007012","Block Group 2, Census Tract 2007.01, Baltimore city, Maryland","67","60","null","null","0","null","12","null","0","null","12","null","67","60","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245102007013","Block Group 3, Census Tract 2007.01, Baltimore city, Maryland","54","45","null","null","0","null","12","null","0","null","12","null","46","43","null","null","0","12","null","null","0","null","12","null","0","12","null","null","8","12","null","null",
"1500000US245102007014","Block Group 4, Census Tract 2007.01, Baltimore city, Maryland","92","60","null","null","36","null","40","null","0","null","12","null","20","32","null","null","0","12","null","null","18","null","28","null","0","12","null","null","18","30","null","null",
"1500000US245102007015","Block Group 5, Census Tract 2007.01, Baltimore city, Maryland","30","39","null","null","0","null","12","null","24","null","38","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","6","11","null","null",
"1500000US245102007021","Block Group 1, Census Tract 2007.02, Baltimore city, Maryland","74","45","null","null","44","null","39","null","15","null","23","null","15","25","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1500000US245102007022","Block Group 2, Census Tract 2007.02, Baltimore city, Maryland","107","50","null","null","0","null","12","null","15","null","23","null","14","21","null","null","0","12","null","null","0","null","12","null","0","12","null","null","78","43","null","null",
"1500000US245102008001","Block Group 1, Census Tract 2008, Baltimore city, Maryland","55","39","null","null","25","null","28","null","0","null","12","null","11","17","null","null","0","12","null","null","0","null","12","null","0","12","null","null","19","22","null","null",
"1500000US245102008002","Block Group 2, Census Tract 2008, Baltimore city, Maryland","79","40","null","null","8","null","13","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","71","38","null","null",
"1500000US245102008003","Block Group 3, Census Tract 2008, Baltimore city, Maryland","75","38","null","null","37","null","24","null","0","null","12","null","10","15","null","null","0","12","null","null","0","null","12","null","0","12","null","null","28","25","null","null",
"1500000US245102101001","Block Group 1, Census Tract 2101, Baltimore city, Maryland","108","70","null","null","14","null","22","null","0","null","12","null","13","22","null","null","0","12","null","null","37","null","57","null","0","12","null","null","44","38","null","null",
