"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"1634","374","650","235","109","70","41","68","54","46","49","56","15","25","0","12","12","20","18","29","31","37","13","21","48","59","13","21","0","12","0","12","132","147","115","149","984","232","1500000US240037026015","Block Group 5, Census Tract 7026.01, Anne Arundel County, Maryland"
"2536","448","648","229","85","78","15","22","58","56","49","45","0","12","47","49","22","28","77","58","0","12","66","58","73","66","83","61","27","46","16","23","19","23","11","21","1888","289","1500000US240037026021","Block Group 1, Census Tract 7026.02, Anne Arundel County, Maryland"
"2261","461","528","238","25","36","24","40","39","60","0","12","16","26","24","39","16","25","20","31","35","35","12","19","43","46","64","60","63","94","0","12","130","109","17","26","1733","294","1500000US240037026022","Block Group 2, Census Tract 7026.02, Anne Arundel County, Maryland"
"857","175","85","75","23","35","13","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","31","0","12","0","12","20","31","0","12","9","16","0","12","772","156","1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland"
"1075","200","26","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","13","0","12","19","30","1049","202","1500000US240037027011","Block Group 1, Census Tract 7027.01, Anne Arundel County, Maryland"
"1249","327","285","124","39","41","15","24","20","31","17","22","18","31","8","16","0","12","9","17","0","12","13","22","0","12","31","51","0","12","24","40","59","50","32","44","964","247","1500000US240037027012","Block Group 2, Census Tract 7027.01, Anne Arundel County, Maryland"
"2316","339","378","142","0","12","0","12","0","12","13","21","18","30","35","55","13","21","29","34","23","34","36","40","0","12","0","12","0","12","0","12","111","60","100","83","1938","270","1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland"
"1585","268","469","171","25","25","13","20","35","30","56","40","26","35","43","32","10","15","10","15","69","47","10","14","45","39","25","21","3","7","11","16","80","48","8","13","1116","139","1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland"
"2074","262","498","142","11","16","7","12","18","30","62","41","11","18","107","69","33","29","0","12","23","26","19","22","59","51","28","31","7","12","5","9","75","56","33","47","1576","209","1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland"
"1251","281","135","70","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","34","5","8","8","14","0","12","0","12","21","25","18","25","60","57","1","3","1116","262","1500000US240037061011","Block Group 1, Census Tract 7061.01, Anne Arundel County, Maryland"
"1388","267","612","185","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","44","12","18","46","56","0","12","440","135","82","45","776","224","1500000US240037061012","Block Group 2, Census Tract 7061.01, Anne Arundel County, Maryland"
"789","228","101","56","23","33","0","12","0","12","9","13","21","24","0","12","0","12","0","12","0","12","10","19","0","12","10","16","7","12","10","15","11","17","0","12","688","213","1500000US240037061013","Block Group 3, Census Tract 7061.01, Anne Arundel County, Maryland"
"1753","458","379","296","0","12","0","12","96","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","132","114","137","101","1374","524","1500000US240037063011","Block Group 1, Census Tract 7063.01, Anne Arundel County, Maryland"
"1802","475","397","326","0","12","13","21","0","12","20","43","61","79","13","21","1","23","0","12","54","82","21","33","76","83","1","28","0","12","0","12","120","96","17","26","1405","331","1500000US240037063012","Block Group 2, Census Tract 7063.01, Anne Arundel County, Maryland"
"728","166","54","53","0","12","0","12","0","12","0","12","0","12","0","12","11","24","0","12","0","12","12","23","0","12","0","12","0","12","0","12","0","12","31","34","674","162","1500000US240037063013","Block Group 3, Census Tract 7063.01, Anne Arundel County, Maryland"
"1465","229","201","97","35","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","24","65","53","85","50","1264","198","1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland"
"629","134","52","43","0","12","10","15","0","12","0","12","0","12","0","12","0","12","0","12","5","9","0","12","0","12","9","14","0","12","8","12","20","21","0","12","577","127","1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland"
"1034","171","151","79","0","12","32","50","0","12","0","12","0","12","0","12","17","25","0","12","16","25","8","13","0","12","29","33","10","15","21","24","12","18","6","11","883","135","1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland"
"2878","998","790","414","28","34","28","51","0","12","142","136","0","12","0","12","22","35","109","125","0","12","18","29","48","62","19","31","201","185","52","63","43","43","80","69","2088","667","1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland"
"3139","1086","929","541","80","114","181","201","0","12","67","106","134","186","23","38","90","117","15","24","0","12","37","51","50","91","0","12","28","42","149","198","75","82","0","12","2210","611","1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland"
"1179","419","304","181","0","12","0","12","0","12","0","12","19","35","0","12","0","12","0","12","0","12","44","68","111","147","23","44","0","12","19","36","46","60","42","61","875","332","1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland"
"1040","198","214","106","40","45","9","17","8","12","8","14","11","17","0","12","0","12","30","47","11","17","25","28","13","19","0","12","0","12","12","19","8","12","39","50","826","138","1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland"
"1778","314","349","128","69","72","23","41","0","12","36","44","11","18","0","12","60","56","12","19","0","12","18","19","0","12","10","16","0","12","22","40","53","35","35","31","1429","270","1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland"
"1296","464","229","150","22","25","19","32","9","29","20","33","0","12","0","12","0","12","0","12","0","12","9","29","24","28","0","12","0","12","54","64","25","27","47","54","1067","399","1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland"
"637","341","43","43","24","37","0","12","0","12","0","12","19","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","594","334","1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland"
"1558","357","352","155","0","12","15","24","0","12","0","12","15","24","0","12","57","31","0","12","0","12","22","35","0","12","17","28","0","12","24","39","159","129","43","54","1206","317","1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland"
"1582","461","265","167","0","12","13","27","22","37","0","12","22","37","0","12","23","37","22","37","11","18","35","51","0","12","0","12","13","20","34","49","70","79","0","12","1317","359","1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland"
"673","141","210","88","34","21","17","18","34","31","8","13","7","10","15","15","35","25","7","11","0","12","0","12","6","10","0","12","0","12","6","10","0","12","41","41","463","96","1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland"
"1590","301","290","127","59","48","3","7","13","16","6","10","43","67","7","10","21","21","0","12","6","10","21","20","0","12","0","12","0","12","9","14","83","63","19","19","1300","209","1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland"
"447","146","94","60","0","12","6","9","0","12","0","12","0","12","9","14","36","45","11","17","0","12","0","12","11","16","8","13","0","12","0","12","13","23","0","12","353","96","1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland"
"987","184","283","102","29","24","31","22","7","12","12","14","8","12","5","9","16","17","5","9","6","9","0","12","9","14","10","17","21","23","0","12","86","57","38","41","704","133","1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland"
"1477","501","764","381","88","92","72","73","79","84","122","94","87","73","45","30","0","12","35","53","0","12","0","12","84","92","52","36","0","12","0","12","100","90","0","12","713","298","1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland"
"6187","1022","4571","932","23","24","0","17","4","6","10","11","0","17","0","17","19","23","21","12","8","9","5","7","15","24","5","7","50","49","23","27","4371","976","17","9","1616","1792","1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland"
"2316","359","716","235","74","76","0","12","18","28","26","24","33","38","39","60","49","57","132","152","16","25","45","40","0","12","29","36","35","36","0","12","134","110","86","101","1600","262","1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland"
"2388","375","652","209","53","59","0","12","65","61","0","12","31","37","40","56","64","51","49","56","16","25","10","18","45","40","11","21","52","48","14","21","156","104","46","40","1736","255","1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland"
"1486","440","415","259","80","121","16","27","0","12","0","12","0","12","0","12","73","73","58","60","30","35","0","12","39","53","51","49","0","12","18","30","50","38","0","12","1071","255","1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland"
"1579","383","258","213","43","53","0","12","0","12","0","12","0","12","58","91","22","26","42","51","9","15","14","22","0","12","18","24","0","12","30","31","19","19","3","6","1321","231","1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland"
"969","231","195","108","8","13","32","37","0","12","0","12","23","33","0","12","19","30","0","12","9","15","8","12","27","34","0","12","0","12","22","26","47","33","0","12","774","150","1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland"
"2271","305","760","227","62","72","57","65","15","23","91","66","18","27","36","33","28","32","98","68","8","13","23","25","19","29","25","30","63","45","20","23","112","54","85","76","1511","186","1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland"
"2322","253","417","111","0","12","0","12","8","13","33","27","9","16","33","25","10","15","54","31","50","44","17","20","42","34","28","27","32","31","20","22","59","45","22","22","1905","219","1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland"
"1490","258","431","163","36","43","9","14","0","12","16","19","20","22","50","44","23","25","9","14","20","21","7","12","36","40","10","16","34","27","40","28","111","66","10","16","1059","157","1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland"
"1031","390","354","204","0","12","0","12","0","12","12","26","0","12","111","100","12","25","0","12","54","74","13","26","0","12","28","45","12","21","28","42","72","58","12","19","677","220","1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland"
"2500","407","494","197","27","34","29","35","20","34","28","35","37","46","0","12","9","17","53","54","23","28","30","36","0","12","24","37","9","17","13","19","176","122","16","28","2006","299","1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland"
"2154","601","778","360","18","28","83","76","44","42","98","76","9","18","63","93","28","35","0","12","71","58","0","12","25","37","78","102","61","54","146","203","35","52","19","28","1376","364","1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland"
"2379","496","510","200","71","73","22","35","19","37","0","12","16","25","17","28","29","24","14","23","29","46","19","30","29","33","38","57","0","12","0","12","148","105","59","64","1869","398","1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland"
"2476","657","618","272","28","34","19","24","0","12","27","30","0","12","46","73","41","36","14","23","0","12","129","112","24","32","37","33","0","12","127","117","110","74","16","24","1858","448","1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland"
